Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic
Public Static Class,"org.telegram.telegrambots.meta.api.methods.menubutton.GetChatMenuButton.GetChatMenuButtonBuilder",5,0,5,0,1,1,3,3,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,8,1,7,3,2,0,,2,4,2,2,,1,1,0,0,0,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.GetChatMenuButton.GetChatMenuButtonBuilder.chatId",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,2,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.GetChatMenuButton.deserializeResponse",,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.GetChatMenuButton.getMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.GetChatMenuButton.setChatId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Class,"org.telegram.telegrambots.meta.api.methods.menubutton.GetChatMenuButtonTest",13,1,12,0,2,1,6,6,0,,0,0,,,,5,0,,,,5,5,0,0,0,5,,77,11,62,25,42,4,,23,32,15,23,,2,1,1,0,0,0,06,8
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.GetChatMenuButtonTest.testGetChatMenuButtonAsDefault",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,4,5,0,5,3,4,2,3,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.GetChatMenuButtonTest.testGetChatMenuButtonDeserializeValidResponse",,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,2,15,6,11,0,8,6,8,4,6,2,,,1,,,0,00,2
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.GetChatMenuButtonTest.testGetChatMenuButtonDeserializeWithWrongObject",,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,2,14,5,10,0,7,5,7,3,5,2,,,1,,,0,00,2
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.GetChatMenuButtonTest.testGetChatMenuButtonErrorResponse",,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,2,14,5,10,0,7,6,8,3,6,2,,,1,,,0,00,2
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.GetChatMenuButtonTest.testGetChatMenuButtonForChat",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,4,6,0,6,3,4,2,3,1,,,0,,,0,00,1
Public Class,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButton",5,0,5,0,1,1,15,15,0,,0,3,,,,3,2,,,,3,10,0,0,0,3,,62,7,37,24,9,18,,10,17,11,6,,2,4,1,67,67,0,49,4
Public Static Class,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButton.SetChatMenuButtonBuilder",5,0,5,0,1,1,3,3,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,8,1,7,3,2,0,,2,4,2,2,,1,1,0,0,0,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButton.SetChatMenuButtonBuilder.chatId",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,2,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButton.getMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButton.setChatId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButton.validate",,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,2,0,1,1,3,1,2,2,,,1,,,0,00,2
Public Class,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButtonTest",13,1,13,0,1,1,11,11,0,,0,0,,,,9,0,,,,9,9,0,0,0,9,,136,15,117,43,85,4,,36,49,25,36,,2,1,1,0,0,0,03,12
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButtonTest.testGetChatMenuButtonAsCommands",,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,4,7,0,7,3,4,2,3,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButtonTest.testGetChatMenuButtonAsDefault",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,4,6,0,6,3,4,2,3,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButtonTest.testGetChatMenuButtonAsWebApp",,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,0,14,4,11,0,10,3,4,2,3,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButtonTest.testGetChatMenuButtonAsWebAppWithEmptyText",,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,15,5,12,0,11,4,5,3,4,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButtonTest.testGetChatMenuButtonAsWebAppWithEmptyWebUrl",,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,15,5,12,0,11,4,5,3,4,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButtonTest.testGetChatMenuButtonDeserializeValidResponse",,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,2,14,6,10,0,7,5,7,4,5,2,,,1,,,0,00,2
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButtonTest.testGetChatMenuButtonDeserializeWithWrongObject",,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,2,14,5,10,0,7,5,7,3,5,2,,,1,,,0,00,2
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButtonTest.testGetChatMenuButtonErrorResponse",,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,2,14,5,10,0,7,6,8,3,6,2,,,1,,,0,00,2
Public Method,"org.telegram.telegrambots.meta.api.methods.menubutton.SetChatMenuButtonTest.testGetChatMenuButtonForChat",,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,4,7,0,7,3,4,2,3,1,,,0,,,0,00,1
Package,"org.telegram.telegrambots.meta.api.methods.name",4,0,4,0,1,,,,,2,0,5,,2,,3,3,,,,3,,0,0,0,3,,101,12,63,55,8,26,,33,38,35,3,,1,,0,,,0,41,3
Public Class,"org.telegram.telegrambots.meta.api.methods.name.GetMyName",4,0,4,0,1,1,12,12,0,,0,2,,,,2,1,,,,2,8,0,0,0,2,,36,4,21,16,4,11,,5,8,6,2,,1,3,0,100,100,0,52,2
Public Method,"org.telegram.telegrambots.meta.api.methods.name.GetMyName.deserializeResponse",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.name.GetMyName.getMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Class,"org.telegram.telegrambots.meta.api.methods.name.SetMyName",4,0,4,0,1,1,10,10,0,,0,3,,,,1,2,,,,1,8,0,0,0,1,,39,4,20,17,4,15,,6,8,7,1,,1,4,0,100,100,0,75,1
Public Method,"org.telegram.telegrambots.meta.api.methods.name.SetMyName.getMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Package,"org.telegram.telegrambots.meta.api.methods.pinnedmessages",5,0,5,0,1,,,,,6,0,9,,3,,12,6,,,,12,,0,0,0,12,,224,27,158,119,27,43,,71,92,74,18,,2,,1,,,0,27,15
Public Class,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.PinChatMessage",5,0,5,0,1,1,17,17,0,,0,4,,,,3,3,,,,3,10,0,0,0,3,,63,7,43,30,10,15,,12,19,13,6,,2,4,1,78,78,0,35,4
Public Static Class,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.PinChatMessage.PinChatMessageBuilder",5,0,5,0,1,1,3,3,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,8,1,7,3,2,0,,2,4,2,2,,1,1,0,0,0,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.PinChatMessage.PinChatMessageBuilder.chatId",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,2,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.PinChatMessage.getMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.PinChatMessage.setChatId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.PinChatMessage.validate",,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,2,0,2,1,3,1,2,2,,,1,,,0,00,2
Public Class,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.UnpinAllChatMessages",5,0,5,0,1,1,14,14,0,,0,2,,,,3,1,,,,3,10,0,0,0,3,,52,7,35,22,8,11,,8,15,9,6,,2,4,1,33,33,0,31,4
Public Static Class,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.UnpinAllChatMessages.UnpinAllChatMessagesBuilder",5,0,5,0,1,1,3,3,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,8,1,7,3,2,0,,2,4,2,2,,1,1,0,0,0,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.UnpinAllChatMessages.UnpinAllChatMessagesBuilder.chatId",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,2,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.UnpinAllChatMessages.getMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.UnpinAllChatMessages.setChatId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.UnpinAllChatMessages.validate",,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,2,0,2,1,3,1,2,2,,,1,,,0,00,2
Public Class,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.UnpinChatMessage",5,0,5,0,1,1,16,16,0,,0,3,,,,3,2,,,,3,10,0,0,0,3,,62,7,39,26,9,17,,10,17,11,6,,2,4,1,67,67,0,44,4
Public Static Class,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.UnpinChatMessage.UnpinChatMessageBuilder",5,0,5,0,1,1,3,3,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,8,1,7,3,2,0,,2,4,2,2,,1,1,0,0,0,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.UnpinChatMessage.UnpinChatMessageBuilder.chatId",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,2,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.UnpinChatMessage.getMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.UnpinChatMessage.setChatId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.pinnedmessages.UnpinChatMessage.validate",,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,2,0,2,1,3,1,2,2,,,1,,,0,00,2
Package,"org.telegram.telegrambots.meta.api.methods.polls",6,0,6,0,2,,,,,4,0,23,,2,,11,21,,,,11,,0,0,0,11,,252,24,205,146,56,43,,100,126,93,33,,10,,1,,,0,21,23
Public Class,"org.telegram.telegrambots.meta.api.methods.polls.SendPoll",9,0,9,0,3,1,21,21,0,,0,20,,,,5,19,,,,5,12,0,0,0,5,,151,10,125,84,44,34,,54,71,47,24,,10,4,1,87,87,0,27,15
Public Static Class,"org.telegram.telegrambots.meta.api.methods.polls.SendPoll.SendPollBuilder",5,0,5,0,1,1,3,3,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,8,1,7,3,2,0,,2,4,2,2,,1,1,0,0,0,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.polls.SendPoll.SendPollBuilder.chatId",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,2,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.polls.SendPoll.disableNotification",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.polls.SendPoll.enableNotification",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.polls.SendPoll.getMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.polls.SendPoll.setChatId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.polls.SendPoll.validate",,,,,,,,,,,,,,,,,,,,,,,,,,,10,30,0,30,2,18,0,7,9,19,1,18,10,,,1,,,0,00,11
Lambda Method,"org.telegram.telegrambots.meta.api.methods.polls.SendPoll.validate.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,3,0,0,0,0,1,,,0,,,0,00,1
Public Class,"org.telegram.telegrambots.meta.api.methods.polls.StopPoll",5,0,5,0,2,1,17,17,0,,0,3,,,,4,2,,,,4,10,0,0,0,4,,62,9,46,28,12,9,,12,21,12,9,,3,3,1,63,63,0,20,6
Public Static Class,"org.telegram.telegrambots.meta.api.methods.polls.StopPoll.StopPollBuilder",5,0,5,0,1,1,3,3,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,8,1,7,3,2,0,,2,4,2,2,,1,1,0,0,0,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.polls.StopPoll.StopPollBuilder.chatId",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,2,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.polls.StopPoll.deserializeResponse",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.polls.StopPoll.getMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.polls.StopPoll.setChatId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.polls.StopPoll.validate",,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,2,4,0,2,2,5,1,4,3,,,1,,,0,00,3
Package,"org.telegram.telegrambots.meta.api.methods.send",6,0,5,0,1,,,,,36,0,232,,19,,156,208,,,,156,,1,0,0,155,,2584,287,1942,1364,562,525,,999,1258,949,313,,11,,2,,,0,27,225
Public Class,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation",6,0,5,1,1,1,24,24,0,,0,17,,,,10,16,,,,10,24,0,0,0,10,,165,19,111,71,39,47,,51,69,47,22,,5,3,1,93,93,0,42,14
Public Static Class,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation.SendAnimationBuilder",6,0,6,0,1,1,5,5,0,,0,0,,,,2,0,,,,2,2,0,0,0,2,,15,2,13,6,4,0,,4,7,3,4,,1,1,0,0,0,0,00,2
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation.SendAnimationBuilder.chatId",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,2,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation.SendAnimationBuilder.thumb",,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,3,2,0,1,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation.deserializeResponse",,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation.disableNotification",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation.enableNotification",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation.getFile",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation.getFileField",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation.getMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation.getThumb",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,5,3,1,3,1,1,2,1,1,1,,,0,,,0,60,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation.setChatId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation.setThumb",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,5,3,1,3,1,1,2,1,1,1,,,0,,,0,60,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAnimation.validate",,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,3,16,2,9,0,4,5,10,1,9,5,,,1,,,0,00,5
Public Class,"org.telegram.telegrambots.meta.api.methods.send.SendAudio",6,0,5,1,1,1,24,24,0,,0,16,,,,10,15,,,,10,24,0,0,0,10,,155,19,109,69,38,40,,49,67,45,22,,5,3,1,92,92,0,37,14
Public Static Class,"org.telegram.telegrambots.meta.api.methods.send.SendAudio.SendAudioBuilder",6,0,6,0,1,1,5,5,0,,0,0,,,,2,0,,,,2,2,0,0,0,2,,15,2,13,6,4,0,,4,7,3,4,,1,1,0,0,0,0,00,2
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAudio.SendAudioBuilder.chatId",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,2,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAudio.SendAudioBuilder.thumb",,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,3,2,0,1,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAudio.deserializeResponse",,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAudio.disableNotification",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAudio.enableNotification",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAudio.getFile",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAudio.getFileField",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAudio.getMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAudio.getThumb",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,5,3,1,3,1,1,2,1,1,1,,,0,,,0,60,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAudio.setChatId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAudio.setThumb",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,5,3,1,3,1,1,2,1,1,1,,,0,,,0,60,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendAudio.validate",,,,,,,,,,,,,,,,,,,,,,,,,,,7,20,4,16,2,9,0,4,5,10,1,9,5,,,1,,,0,00,5
Public Class,"org.telegram.telegrambots.meta.api.methods.send.SendChatAction",5,0,5,0,1,1,17,17,0,,0,4,,,,5,3,,,,5,12,0,0,0,5,,86,10,53,33,14,24,,15,25,15,10,,3,4,1,67,67,0,45,7
Public Static Class,"org.telegram.telegrambots.meta.api.methods.send.SendChatAction.SendChatActionBuilder",5,0,5,0,1,1,3,3,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,8,1,7,3,2,0,,2,4,2,2,,1,1,0,0,0,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendChatAction.SendChatActionBuilder.chatId",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,2,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendChatAction.getActionType",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendChatAction.getMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendChatAction.setAction",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendChatAction.setChatId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendChatAction.validate",,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,2,4,0,2,2,5,1,4,3,,,1,,,0,00,3
Public Class,"org.telegram.telegrambots.meta.api.methods.send.SendContact",5,0,5,0,1,1,18,18,0,,0,12,,,,5,11,,,,5,12,0,0,0,5,,96,9,77,57,22,20,,31,41,31,10,,3,4,1,91,91,0,26,7
Public Static Class,"org.telegram.telegrambots.meta.api.methods.send.SendContact.SendContactBuilder",5,0,5,0,1,1,3,3,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,8,1,7,3,2,0,,2,4,2,2,,1,1,0,0,0,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendContact.SendContactBuilder.chatId",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,2,2,3,1,2,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendContact.disableNotification",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendContact.enableNotification",,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendContact.getMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendContact.setChatId",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendContact.validate",,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,2,4,0,3,2,5,1,4,3,,,1,,,0,00,3
Public Class,"org.telegram.telegrambots.meta.api.methods.send.SendDice",5,0,5,0,2,1,21,21,0,,0,10,,,,5,8,,,,5,12,0,0,0,5,,103,10,70,47,22,28,,27,38,26,13,,4,4,1,85,85,0,40,8
Public Static Class,"org.telegram.telegrambots.meta.api.methods.send.SendDice.SendDiceBuilder",5,0,5,0,1,1,3,3,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,8,1,7,3,2,0,,2,4,2,2,,1,1,0,0,0,0,00,1
Public Method,"org.telegram.telegrambots.meta.api.methods.send.SendDice.SendDiceBuilder.chatId",,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,2,2,3,1,2,1,,,0,,,0,00,1
